1403637137.038320 4.64387 -1.74137 0.99494 0.54547 -0.23439 -0.79033 -0.15134 0.00322 0.02791 0.91151 -0.00240 0.02212 0.07696 -0.05609 0.00111 0.01951
1403637137.138319 4.64431 -1.74068 1.07165 0.56469 -0.24053 -0.77366 -0.15722 -0.00690 -0.01693 0.61003 -0.00240 0.02233 0.07702 -0.05326 0.00103 0.01818
1403637137.238319 4.64921 -1.74609 1.13156 0.58157 -0.23941 -0.76165 -0.15604 0.01718 -0.00055 0.17550 -0.00240 0.02210 0.07671 -0.05313 0.00102 0.01810
1403637137.338320 4.64018 -1.73842 1.12716 0.58582 -0.23739 -0.75858 -0.15821 -0.01773 0.02385 -0.25006 -0.00230 0.02187 0.07637 -0.05183 0.00098 0.01756
1403637137.438319 4.63396 -1.73433 1.08240 0.58661 -0.23479 -0.75896 -0.15731 -0.04982 0.01380 -0.60678 -0.00189 0.02198 0.07685 -0.04982 0.00093 0.01671
1403637137.538320 4.63177 -1.73358 1.00990 0.57626 -0.23120 -0.76770 -0.15845 -0.03454 -0.00441 -0.83648 -0.00151 0.02218 0.07721 -0.04872 0.00090 0.01624
1403637137.638319 4.63417 -1.73434 0.92131 0.55399 -0.23043 -0.78342 -0.16198 -0.00948 0.00040 -0.90195 -0.00143 0.02234 0.07744 -0.04783 0.00087 0.01585
1403637137.738319 4.63704 -1.73875 0.83195 0.53198 -0.23561 -0.79827 -0.15577 0.02730 -0.05348 -0.81235 -0.00157 0.02211 0.07716 -0.04704 0.00084 0.01551
1403637137.838320 4.64251 -1.74710 0.72060 0.51864 -0.24023 -0.80746 -0.14595 0.07711 -0.07964 -0.61887 -0.00185 0.02169 0.07688 -0.03979 0.00063 0.01262
1403637137.938319 4.65070 -1.75229 0.67454 0.50733 -0.23676 -0.81723 -0.13676 0.07536 -0.02960 -0.26678 -0.00210 0.02134 0.07666 -0.03834 0.00058 0.01208
1403637138.038320 4.65689 -1.75001 0.67215 -0.49369 0.23233 0.82797 0.12948 0.03019 0.03355 0.21524 -0.00231 0.02119 0.07641 -0.03932 0.00060 0.01249
1403637138.138319 4.65620 -1.74412 0.71930 -0.49384 0.23050 0.82945 0.12249 -0.02229 0.06993 0.68235 -0.00247 0.02094 0.07618 -0.04335 0.00069 0.01411
1403637138.238319 4.65317 -1.74019 0.77511 0.50712 -0.21656 -0.82280 -0.13762 -0.02069 0.08361 0.96326 -0.00230 0.02124 0.07648 -0.04441 0.00072 0.01453
1403637138.338320 4.65264 -1.73646 0.87460 0.53232 -0.21114 -0.80512 -0.15437 -0.03275 0.02140 0.97730 -0.00216 0.02147 0.07655 -0.04433 0.00071 0.01450
1403637138.438319 4.65147 -1.73706 0.96443 0.55879 -0.21243 -0.78358 -0.16919 -0.01045 -0.00891 0.79410 -0.00189 0.02164 0.07677 -0.04432 0.00070 0.01447
1403637138.538320 4.65246 -1.73952 1.02551 0.57699 -0.21565 -0.76718 -0.17893 0.00355 -0.01431 0.42100 -0.00185 0.02166 0.07701 -0.04467 0.00070 0.01459
1403637138.638319 4.65183 -1.74058 1.04482 0.58584 -0.21601 -0.75982 -0.18109 -0.01261 0.01124 -0.02651 -0.00189 0.02158 0.07730 -0.04442 0.00071 0.01448
1403637138.738319 4.64974 -1.73388 1.02007 0.58606 -0.21817 -0.76032 -0.17565 -0.04398 0.04060 -0.44164 -0.00196 0.02144 0.07751 -0.04498 0.00070 0.01470
1403637138.838320 4.63838 -1.72563 0.94586 0.58499 -0.18420 -0.77705 -0.14161 -0.07453 0.05668 -0.75329 -0.00194 0.02124 0.07746 -0.04351 0.00074 0.01411
1403637138.938319 4.63116 -1.72227 0.86123 0.57412 -0.16998 -0.79095 -0.12602 -0.05748 0.01745 -0.90149 -0.00198 0.02115 0.07743 -0.04182 0.00081 0.01342
1403637139.038320 4.62601 -1.72334 0.77241 0.56975 -0.15135 -0.80219 -0.09474 -0.05715 -0.01338 -0.85728 -0.00199 0.02114 0.07737 -0.04023 0.00088 0.01277
1403637139.138319 4.62104 -1.72349 0.67892 0.56449 -0.15211 -0.80720 -0.08149 -0.01751 -0.04941 -0.72783 -0.00208 0.02136 0.07733 -0.04095 0.00086 0.01309
1403637139.238319 4.61859 -1.72752 0.61704 0.55927 -0.15033 -0.81192 -0.07346 -0.03084 -0.03589 -0.52207 -0.00223 0.02169 0.07745 -0.04091 0.00084 0.01312
1403637139.338320 4.61507 -1.72911 0.57753 0.55786 -0.14633 -0.81385 -0.07087 -0.05281 -0.00007 -0.28500 -0.00239 0.02197 0.07749 -0.04137 0.00085 0.01330
1403637139.438319 4.61442 -1.73082 0.55826 0.55897 -0.13816 -0.81465 -0.06934 -0.02469 -0.00210 -0.13360 -0.00240 0.02171 0.07753 -0.04064 0.00084 0.01305
1403637139.538320 4.61342 -1.73301 0.54798 0.56365 -0.13181 -0.81294 -0.06374 -0.01942 -0.01953 -0.08177 -0.00238 0.02151 0.07756 -0.04024 0.00084 0.01291
1403637139.638319 4.61144 -1.73895 0.54596 0.56881 -0.12708 -0.81004 -0.06428 -0.01115 -0.02679 -0.06232 -0.00219 0.02177 0.07756 -0.04113 0.00087 0.01322
1403637139.738319 4.60616 -1.73620 0.53126 0.57193 -0.12364 -0.80850 -0.06270 -0.00896 -0.00229 -0.08404 -0.00204 0.02146 0.07740 -0.04529 0.00087 0.01457
1403637139.838320 4.60539 -1.73300 0.56542 0.57174 -0.15733 -0.80063 -0.08579 0.01398 0.00694 0.01455 -0.00186 0.02177 0.07727 -0.04779 0.00062 0.01517
1403637139.938319 4.60764 -1.73058 0.56725 0.57945 -0.17767 -0.78903 -0.10052 0.02276 0.01410 -0.00315 -0.00168 0.02216 0.07725 -0.04251 0.00019 0.01311
1403637140.038320 4.60995 -1.72830 0.52694 0.58629 -0.18524 -0.78216 -0.10090 0.03415 0.00529 0.00873 -0.00161 0.02214 0.07735 -0.04220 0.00008 0.01286
1403637140.138319 4.61332 -1.72749 0.53000 0.59465 -0.18776 -0.77427 -0.10786 0.03181 -0.00568 0.02465 -0.00155 0.02207 0.07730 -0.03792 -0.00003 0.01142
1403637140.238319 4.61433 -1.72590 0.53195 0.59541 -0.19105 -0.77246 -0.11081 0.01566 0.01996 -0.00682 -0.00159 0.02209 0.07733 -0.03478 -0.00016 0.01040
1403637140.338320 4.61546 -1.72482 0.53069 0.59623 -0.19404 -0.77132 -0.10924 0.00927 -0.00317 0.02762 -0.00142 0.02214 0.07728 -0.03270 -0.00025 0.00970
1403637140.438319 4.61542 -1.72491 0.53098 0.59634 -0.19445 -0.77121 -0.10862 -0.00006 -0.00187 0.00453 -0.00133 0.02210 0.07728 -0.03011 -0.00042 0.00895
1403637140.538320 4.61539 -1.72517 0.53101 0.59660 -0.19526 -0.77093 -0.10777 -0.00362 -0.00390 -0.00029 -0.00126 0.02206 0.07742 -0.02808 -0.00053 0.00841
1403637140.638319 4.61524 -1.72539 0.53098 0.59681 -0.19575 -0.77076 -0.10690 -0.00234 0.00007 -0.00003 -0.00124 0.02193 0.07753 -0.02707 -0.00057 0.00822
1403637140.738319 4.61518 -1.72541 0.53095 0.59686 -0.19574 -0.77074 -0.10677 0.00084 0.00181 0.00060 -0.00124 0.02176 0.07756 -0.02691 -0.00058 0.00826
1403637140.838320 4.61737 -1.72954 0.57344 0.59683 -0.19583 -0.77074 -0.10677 0.00148 0.00356 0.00098 -0.00126 0.02159 0.07759 -0.02667 -0.00058 0.00832
1403637140.938319 4.61738 -1.72955 0.57361 0.59683 -0.19584 -0.77073 -0.10685 0.00105 0.00139 -0.00032 -0.00130 0.02145 0.07760 -0.02658 -0.00057 0.00846
1403637141.038320 4.61738 -1.72954 0.57356 0.59681 -0.19587 -0.77075 -0.10680 0.00072 0.00094 0.00026 -0.00135 0.02134 0.07760 -0.02661 -0.00054 0.00862
1403637141.138319 4.61740 -1.72952 0.57359 0.59679 -0.19581 -0.77077 -0.10688 -0.00025 0.00040 0.00131 -0.00140 0.02123 0.07762 -0.02637 -0.00054 0.00874
1403637141.238319 4.61740 -1.72950 0.57366 0.59676 -0.19583 -0.77079 -0.10687 0.00059 0.00059 0.00091 -0.00140 0.02123 0.07762 -0.02637 -0.00054 0.00874
1403637141.338320 4.61739 -1.72953 0.57364 0.59680 -0.19581 -0.77077 -0.10679 0.00070 0.00047 0.00079 -0.00147 0.02112 0.07762 -0.02594 -0.00054 0.00882
1403637141.438319 4.61741 -1.72951 0.57361 0.59677 -0.19577 -0.77080 -0.10682 0.00029 0.00042 0.00002 -0.00152 0.02104 0.07761 -0.02578 -0.00052 0.00900
1403637141.538320 4.61739 -1.72951 0.57363 0.59677 -0.19576 -0.77080 -0.10681 0.00008 -0.00012 0.00025 -0.00158 0.02098 0.07760 -0.02551 -0.00052 0.00916
1403637141.638319 4.61740 -1.72951 0.57364 0.59679 -0.19577 -0.77078 -0.10681 0.00051 -0.00002 -0.00004 -0.00164 0.02095 0.07758 -0.02512 -0.00052 0.00930
1403637141.738319 4.61741 -1.72950 0.57363 0.59680 -0.19577 -0.77078 -0.10676 0.00077 0.00058 0.00020 -0.00168 0.02090 0.07756 -0.02491 -0.00052 0.00950
1403637141.838320 4.61764 -1.72939 0.57348 0.59679 -0.19575 -0.77080 -0.10670 0.00156 0.00025 -0.00012 -0.00171 0.02084 0.07755 -0.02476 -0.00050 0.00973
1403637141.938319 4.61766 -1.72940 0.57349 0.59679 -0.19576 -0.77082 -0.10660 0.00064 0.00018 0.00014 -0.00172 0.02080 0.07755 -0.02466 -0.00048 0.00996
1403637142.038320 4.61769 -1.72937 0.57349 0.59680 -0.19571 -0.77081 -0.10665 0.00064 -0.00029 -0.00068 -0.00173 0.02076 0.07757 -0.02443 -0.00047 0.01019
1403637142.138319 4.61770 -1.72940 0.57345 0.59675 -0.19567 -0.77088 -0.10657 -0.00047 -0.00013 0.00010 -0.00175 0.02071 0.07758 -0.02462 -0.00041 0.01052
1403637142.238319 4.61768 -1.72939 0.57346 0.59679 -0.19563 -0.77085 -0.10656 -0.00079 -0.00065 -0.00030 -0.00177 0.02069 0.07757 -0.02442 -0.00039 0.01074
1403637142.338320 4.61769 -1.72940 0.57346 0.59679 -0.19558 -0.77087 -0.10650 0.00077 -0.00010 0.00009 -0.00179 0.02069 0.07756 -0.02428 -0.00036 0.01099
1403637142.438319 4.61768 -1.72939 0.57344 0.59679 -0.19552 -0.77089 -0.10644 -0.00090 -0.00030 0.00008 -0.00181 0.02069 0.07755 -0.02430 -0.00033 0.01127
1403637142.538320 4.61767 -1.72937 0.57344 0.59681 -0.19547 -0.77090 -0.10639 0.00034 -0.00019 -0.00002 -0.00183 0.02070 0.07756 -0.02420 -0.00031 0.01152
1403637142.638319 4.61767 -1.72937 0.57343 0.59680 -0.19541 -0.77093 -0.10632 0.00005 0.00012 0.00029 -0.00184 0.02069 0.07756 -0.02421 -0.00028 0.01181
1403637142.738319 4.61769 -1.72935 0.57346 0.59679 -0.19531 -0.77098 -0.10628 -0.00092 -0.00059 0.00077 -0.00184 0.02067 0.07757 -0.02391 -0.00027 0.01200
1403637142.838320 4.61775 -1.72940 0.57350 0.59682 -0.19527 -0.77097 -0.10621 0.00122 0.00056 0.00123 -0.00185 0.02066 0.07758 -0.02351 -0.00028 0.01218
1403637142.938319 4.61779 -1.72940 0.57350 0.59683 -0.19518 -0.77100 -0.10612 0.00046 -0.00108 -0.00054 -0.00186 0.02065 0.07759 -0.02322 -0.00028 0.01239
1403637143.038320 4.61781 -1.72941 0.57349 0.59685 -0.19510 -0.77101 -0.10604 0.00057 -0.00022 0.00078 -0.00186 0.02065 0.07761 -0.02305 -0.00027 0.01264
1403637143.138319 4.61780 -1.72940 0.57353 0.59681 -0.19499 -0.77108 -0.10594 -0.00050 -0.00013 0.00073 -0.00185 0.02064 0.07761 -0.02283 -0.00026 0.01288
1403637143.238319 4.61780 -1.72939 0.57354 0.59683 -0.19492 -0.77110 -0.10590 0.00011 0.00016 -0.00030 -0.00185 0.02063 0.07761 -0.02260 -0.00026 0.01311
1403637143.338320 4.61780 -1.72937 0.57353 0.59683 -0.19480 -0.77114 -0.10580 -0.00022 0.00075 0.00041 -0.00184 0.02062 0.07762 -0.02255 -0.00024 0.01340
1403637143.438319 4.61780 -1.72935 0.57354 0.59689 -0.19469 -0.77112 -0.10575 0.00138 0.00010 -0.00159 -0.00185 0.02062 0.07762 -0.02235 -0.00025 0.01365
1403637143.538320 4.61782 -1.72936 0.57352 0.59686 -0.19461 -0.77119 -0.10559 0.00002 0.00014 -0.00099 -0.00185 0.02062 0.07763 -0.02212 -0.00027 0.01390
1403637143.638319 4.61779 -1.72935 0.57355 0.59690 -0.19449 -0.77120 -0.10550 -0.00242 0.00087 0.00080 -0.00184 0.02062 0.07764 -0.02193 -0.00030 0.01416
1403637143.738319 4.61777 -1.72935 0.57355 0.59693 -0.19437 -0.77122 -0.10546 0.00037 -0.00101 -0.00009 -0.00184 0.02062 0.07765 -0.02181 -0.00033 0.01443
1403637143.838320 4.61786 -1.72969 0.57350 0.59692 -0.19427 -0.77126 -0.10535 0.00015 0.00036 -0.00004 -0.00185 0.02063 0.07766 -0.02162 -0.00037 0.01468
1403637143.938319 4.61783 -1.72969 0.57351 0.59699 -0.19395 -0.77132 -0.10511 -0.00193 -0.00301 -0.00117 -0.00185 0.02064 0.07766 -0.02149 -0.00042 0.01496
1403637144.038320 4.61788 -1.72973 0.57342 0.59697 -0.19393 -0.77135 -0.10505 0.00171 0.00278 -0.00292 -0.00186 0.02064 0.07767 -0.02185 -0.00040 0.01538
1403637144.138319 4.61789 -1.72970 0.57340 0.59696 -0.19401 -0.77135 -0.10496 0.00737 0.00944 -0.00349 -0.00189 0.02064 0.07768 -0.02196 -0.00040 0.01573
1403637144.238319 4.61794 -1.72979 0.57338 0.59690 -0.19393 -0.77144 -0.10477 0.00292 0.00294 -0.00117 -0.00189 0.02064 0.07766 -0.02215 -0.00037 0.01608
1403637144.338320 4.61796 -1.72985 0.57333 0.59693 -0.19388 -0.77144 -0.10471 -0.00167 -0.00495 0.00066 -0.00191 0.02062 0.07764 -0.02262 -0.00031 0.01651
1403637144.438319 4.61794 -1.72983 0.57329 0.59707 -0.19357 -0.77144 -0.10447 -0.00428 -0.00935 0.00064 -0.00193 0.02061 0.07763 -0.02303 -0.00022 0.01691
1403637144.538320 4.61793 -1.72983 0.57332 0.59714 -0.19329 -0.77149 -0.10423 0.00067 -0.00043 0.00155 -0.00191 0.02061 0.07761 -0.02293 -0.00016 0.01716
1403637144.638319 4.61794 -1.72978 0.57328 0.59705 -0.19336 -0.77153 -0.10433 -0.00183 -0.00532 0.00334 -0.00192 0.02062 0.07762 -0.02291 -0.00011 0.01742
1403637144.738319 4.61791 -1.72981 0.57331 0.59713 -0.19295 -0.77160 -0.10408 -0.00775 -0.01426 0.00343 -0.00192 0.02063 0.07762 -0.02278 -0.00007 0.01762
1403637144.838320 4.61789 -1.72966 0.57343 0.59716 -0.19279 -0.77163 -0.10397 -0.00400 -0.00498 -0.00018 -0.00193 0.02063 0.07762 -0.02299 -0.00002 0.01792
1403637144.938319 4.61786 -1.72972 0.57345 0.59716 -0.19240 -0.77176 -0.10377 0.00154 0.00098 -0.00106 -0.00194 0.02061 0.07762 -0.02311 0.00003 0.01821
1403637145.038320 4.61790 -1.72973 0.57344 0.59709 -0.19215 -0.77191 -0.10350 0.00441 0.00603 -0.00259 -0.00193 0.02061 0.07763 -0.02294 0.00006 0.01840
1403637145.138319 4.61792 -1.72974 0.57343 0.59706 -0.19221 -0.77193 -0.10343 0.00451 0.00585 -0.00337 -0.00193 0.02060 0.07764 -0.02286 0.00009 0.01859
1403637145.238319 4.61794 -1.72972 0.57339 0.59707 -0.19217 -0.77194 -0.10334 0.00278 0.00389 -0.00339 -0.00193 0.02059 0.07766 -0.02303 0.00015 0.01885
1403637145.338320 4.61793 -1.72968 0.57339 0.59711 -0.19196 -0.77200 -0.10311 0.00112 0.00246 0.00042 -0.00194 0.02058 0.07768 -0.02301 0.00020 0.01905
1403637145.438319 4.61792 -1.72968 0.57340 0.59716 -0.19167 -0.77205 -0.10295 -0.00067 -0.00057 0.00081 -0.00193 0.02058 0.07769 -0.02302 0.00025 0.01926
1403637145.538320 4.61791 -1.72967 0.57339 0.59721 -0.19146 -0.77209 -0.10276 -0.00125 0.00092 0.00009 -0.00193 0.02059 0.07769 -0.02292 0.00028 0.01943
1403637145.638319 4.61789 -1.72968 0.57340 0.59724 -0.19119 -0.77216 -0.10252 -0.00058 -0.00090 0.00077 -0.00193 0.02059 0.07769 -0.02295 0.00032 0.01965
1403637145.738319 4.61791 -1.72966 0.57343 0.59727 -0.19089 -0.77225 -0.10232 0.00030 0.00002 0.00138 -0.00192 0.02058 0.07770 -0.02280 0.00034 0.01981
1403637145.838320 4.61810 -1.72986 0.57331 0.59729 -0.19067 -0.77231 -0.10216 0.00077 0.00193 0.00036 -0.00192 0.02057 0.07770 -0.02261 0.00036 0.01996
1403637145.938319 4.61809 -1.72986 0.57330 0.59730 -0.19045 -0.77237 -0.10199 0.00067 0.00028 -0.00077 -0.00192 0.02056 0.07771 -0.02257 0.00039 0.02016
1403637146.038320 4.61812 -1.72986 0.57328 0.59730 -0.19014 -0.77248 -0.10175 -0.00000 0.00164 -0.00159 -0.00192 0.02054 0.07770 -0.02268 0.00045 0.02041
1403637146.138319 4.61810 -1.72982 0.57323 0.59732 -0.18990 -0.77255 -0.10159 -0.00066 -0.00108 -0.00023 -0.00191 0.02053 0.07771 -0.02279 0.00051 0.02067
1403637146.238319 4.61819 -1.72969 0.57329 0.59727 -0.18931 -0.77268 -0.10199 0.00291 0.00015 -0.00004 -0.00191 0.02053 0.07771 -0.02279 0.00057 0.02088
1403637146.338320 4.61820 -1.72982 0.57328 0.59738 -0.18901 -0.77273 -0.10149 0.00271 0.00214 -0.00099 -0.00190 0.02052 0.07771 -0.02292 0.00065 0.02113
1403637146.438319 4.61825 -1.72987 0.57318 0.59731 -0.18884 -0.77286 -0.10122 0.00427 0.00359 -0.00195 -0.00189 0.02051 0.07771 -0.02340 0.00079 0.02149
1403637146.538320 4.61825 -1.72985 0.57308 0.59735 -0.18863 -0.77292 -0.10094 0.00140 0.00340 -0.00052 -0.00189 0.02050 0.07771 -0.02404 0.00098 0.02191
1403637146.638319 4.61824 -1.72980 0.57306 0.59740 -0.18832 -0.77300 -0.10059 0.00096 0.00357 -0.00146 -0.00189 0.02049 0.07772 -0.02418 0.00115 0.02220
1403637146.738319 4.61824 -1.72979 0.57306 0.59743 -0.18802 -0.77308 -0.10033 0.00235 0.00429 0.00010 -0.00188 0.02049 0.07773 -0.02407 0.00130 0.02242
1403637146.838320 4.61785 -1.72980 0.57326 0.59749 -0.18771 -0.77316 -0.10002 0.00153 0.00174 0.00007 -0.00187 0.02049 0.07772 -0.02427 0.00148 0.02275
1403637146.938319 4.61786 -1.72982 0.57322 0.59748 -0.18741 -0.77327 -0.09979 0.00095 0.00170 -0.00020 -0.00188 0.02048 0.07772 -0.02438 0.00166 0.02305
1403637147.038320 4.61785 -1.72981 0.57322 0.59754 -0.18703 -0.77336 -0.09946 0.00304 0.00485 -0.00035 -0.00187 0.02047 0.07772 -0.02439 0.00185 0.02334
1403637147.138319 4.61786 -1.72981 0.57316 0.59752 -0.18676 -0.77345 -0.09927 0.00106 0.00402 -0.00186 -0.00187 0.02046 0.07772 -0.02459 0.00206 0.02369
1403637147.238319 4.61785 -1.72977 0.57314 0.59759 -0.18642 -0.77351 -0.09907 0.00011 0.00191 0.00113 -0.00188 0.02046 0.07772 -0.02470 0.00226 0.02402
1403637147.338320 4.61781 -1.72977 0.57310 0.59765 -0.18609 -0.77360 -0.09868 -0.00054 -0.00012 0.00220 -0.00189 0.02046 0.07773 -0.02479 0.00247 0.02434
1403637147.438319 4.61782 -1.72977 0.57305 0.59769 -0.18565 -0.77370 -0.09840 0.00015 0.00060 -0.00211 -0.00189 0.02047 0.07774 -0.02493 0.00267 0.02468
1403637147.538320 4.61782 -1.72979 0.57302 0.59776 -0.18523 -0.77378 -0.09812 -0.00244 -0.00445 -0.00300 -0.00189 0.02048 0.07774 -0.02506 0.00288 0.02503
1403637147.638319 4.61780 -1.72985 0.57307 0.59781 -0.18483 -0.77388 -0.09783 0.00014 -0.00143 -0.00171 -0.00190 0.02047 0.07774 -0.02505 0.00306 0.02531
1403637147.738319 4.61776 -1.72984 0.57303 0.59790 -0.18453 -0.77393 -0.09745 0.00099 -0.00042 -0.00066 -0.00190 0.02047 0.07773 -0.02506 0.00324 0.02560
1403637147.838320 4.61746 -1.72983 0.57333 0.59792 -0.18416 -0.77404 -0.09716 -0.00019 -0.00072 -0.00022 -0.00190 0.02047 0.07773 -0.02510 0.00343 0.02590
1403637147.938319 4.61746 -1.72985 0.57328 0.59794 -0.18376 -0.77416 -0.09684 0.00062 0.00032 -0.00146 -0.00190 0.02047 0.07772 -0.02512 0.00363 0.02621
1403637148.038320 4.61745 -1.72985 0.57323 0.59800 -0.18341 -0.77424 -0.09649 -0.00047 0.00136 0.00173 -0.00190 0.02047 0.07772 -0.02519 0.00383 0.02654
1403637148.138319 4.61745 -1.72978 0.57328 0.59804 -0.18301 -0.77433 -0.09629 0.00250 0.00196 0.00201 -0.00191 0.02047 0.07773 -0.02512 0.00402 0.02683
1403637148.238319 4.61749 -1.72982 0.57322 0.59805 -0.18249 -0.77450 -0.09582 0.00225 -0.00151 -0.00291 -0.00191 0.02046 0.07774 -0.02525 0.00424 0.02719
1403637148.338320 4.61749 -1.72985 0.57318 0.59805 -0.18199 -0.77467 -0.09544 -0.00085 0.00009 0.00053 -0.00191 0.02045 0.07774 -0.02541 0.00448 0.02757
1403637148.438319 4.61740 -1.72983 0.57319 0.59816 -0.18146 -0.77476 -0.09497 0.00215 0.00030 -0.00026 -0.00191 0.02045 0.07775 -0.02541 0.00470 0.02790
1403637148.538320 4.61742 -1.72985 0.57314 0.59817 -0.18079 -0.77496 -0.09455 -0.00204 -0.00116 -0.00142 -0.00192 0.02046 0.07773 -0.02550 0.00493 0.02829
1403637148.638319 4.61750 -1.72986 0.57313 0.59792 -0.17989 -0.77545 -0.09385 0.00278 0.00254 0.00103 -0.00193 0.02046 0.07773 -0.02544 0.00514 0.02866
1403637148.738319 4.61752 -1.72988 0.57313 0.59792 -0.17878 -0.77580 -0.09306 -0.00252 0.00107 -0.00014 -0.00193 0.02046 0.07772 -0.02529 0.00534 0.02899
1403637148.838320 4.61881 -1.73044 0.57340 0.59783 -0.17805 -0.77612 -0.09242 0.00125 0.00095 0.00384 -0.00192 0.02046 0.07772 -0.02537 0.00555 0.02941
1403637148.938319 4.61890 -1.73051 0.57335 0.59773 -0.17692 -0.77656 -0.09153 -0.00890 0.00346 -0.00466 -0.00193 0.02047 0.07772 -0.02521 0.00573 0.02975
1403637149.038320 4.61874 -1.73041 0.57322 0.59760 -0.17595 -0.77695 -0.09085 -0.00624 -0.00577 0.00034 -0.00193 0.02047 0.07771 -0.02545 0.00590 0.03027
1403637149.138319 4.61867 -1.73046 0.57319 0.59764 -0.17521 -0.77719 -0.09003 -0.00526 0.00219 0.00235 -0.00193 0.02047 0.07770 -0.02526 0.00601 0.03065
1403637149.238319 4.61881 -1.73039 0.57325 0.59762 -0.17431 -0.77747 -0.08944 -0.00487 0.00095 0.00268 -0.00194 0.02047 0.07770 -0.02531 0.00612 0.03113
1403637149.338320 4.61892 -1.73048 0.57328 0.59756 -0.17317 -0.77788 -0.08856 0.00405 -0.00275 -0.00128 -0.00193 0.02046 0.07768 -0.02513 0.00623 0.03155
1403637149.438319 4.61923 -1.73043 0.57325 0.59747 -0.17183 -0.77835 -0.08756 -0.00030 -0.00331 0.00132 -0.00192 0.02047 0.07768 -0.02518 0.00637 0.03205
1403637149.538320 4.61934 -1.73042 0.57319 0.59689 -0.16994 -0.77930 -0.08675 0.00104 -0.00038 -0.00140 -0.00192 0.02050 0.07768 -0.02521 0.00649 0.03259
